pos,corr_resp,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,fixation.stopped,Probe.started,key_resp_2.started,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,14,2,58,1,,,,,,,,,,,,,636.0523300999776,637.0357061999384,637.0357061999384,637.0357061999384,637.0357061999384,637.050806999905,638.0505500000436,638.0505500000436,v,1,0.7593285001348704,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,14,3,59,3,,,,,,,,,,,,,638.8352721999399,639.8340490998235,639.8340490998235,639.8340490998235,639.8340490998235,639.8340490998235,640.8338392998558,640.8338392998558,z,1,0.7651733001694083,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,15,0,60,1,,,,,,,,,,,,,641.618761499878,642.6170884999447,642.6170884999447,642.6170884999447,642.6170884999447,642.6170884999447,643.6170689999126,643.6170689999126,v,1,0.4649640000425279,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,15,1,61,1,,,,,,,,,,,,,644.1019649000373,645.1005007999483,645.1005007999483,645.1005007999483,645.1005007999483,645.1005007999483,646.1002491998952,646.1002491998952,v,1,0.40430309996008873,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,15,2,62,3,,,,,,,,,,,,,646.5349993000273,647.5185709998477,647.5185709998477,647.5185709998477,647.5185709998477,647.5334016999695,648.5334844000172,648.5334844000172,z,1,0.47374480008147657,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,15,3,63,2,,,,,,,,,,,,,649.0350389999803,650.018279899843,650.018279899843,650.018279899843,650.018279899843,650.0332791998517,651.0333127998747,651.0333127998747,c,1,0.593482700176537,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,16,0,64,3,,,,,,,,,,,,,651.6514655000065,652.6348700998351,652.6348700998351,652.6348700998351,652.6348700998351,652.6500313000288,653.6499422998168,653.6499422998168,z,1,0.7580353000666946,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,16,1,65,3,,,,,,,,,,,,,654.434555699816,655.4179473000113,655.4179473000113,655.4179473000113,655.4179473000113,655.4331284998916,656.4329605998937,656.4329605998937,z,1,0.42894090013578534,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,16,2,66,3,,,,,,,,,,,,,656.8846855999436,657.8828865999822,657.8828865999822,657.8828865999822,657.8828865999822,657.8828865999822,658.8828077998478,658.8828077998478,z,1,0.9618128999136388,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,16,3,67,0,,,,,,,,,,,,,659.8675932998303,660.8512460000347,660.8512460000347,660.8512460000347,660.8512460000347,660.8664078998845,661.8661507000215,661.8661507000215,x,1,1.2664922000840306,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,17,0,68,2,,,,,,,,,,,,,663.1509578998666,664.1344365000259,664.1344365000259,664.1344365000259,664.1344365000259,664.1494016998913,665.1493043999653,665.1493043999653,c,1,0.7455079001374543,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,17,1,69,2,,,,,,,,,,,,,665.9177963000257,666.9010893998202,666.9010893998202,666.9010893998202,666.9010893998202,666.9159744000062,667.9157888998743,667.9157888998743,c,1,0.6219013000372797,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,17,2,70,2,,,,,,,,,,,,,668.5674482998438,669.5507741000038,669.5507741000038,669.5507741000038,669.5507741000038,669.5655934000388,670.5656864999328,670.5656864999328,c,1,1.0448441000189632,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,17,3,71,2,,,,,,,,,,,,,671.6341491998173,672.6327117998153,672.6327117998153,672.6327117998153,672.6327117998153,672.6327117998153,673.6323106999043,673.6323106999043,c,1,0.3608720002230257,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,18,0,72,3,,,,,,,,,,,,,674.0171216998715,675.0009237998165,675.0009237998165,675.0009237998165,675.0009237998165,675.0156004999299,676.015582999913,676.015582999913,z,1,0.56647550011985,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,18,1,73,0,,,,,,,,,,,,,676.6010045998264,677.598915599985,677.598915599985,677.598915599985,677.598915599985,677.598915599985,678.5987455998547,678.5987455998547,x,1,0.6861220002174377,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,18,2,74,0,,,,,,,,,,,,,679.3176094999071,680.3001794999,680.3001794999,680.3001794999,680.3001794999,680.3152450998314,681.3152011998463,681.3152011998463,x,1,0.3483849000185728,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,18,3,75,3,,,,,,,,,,,,,681.6835043998435,682.6666428998578,682.6666428998578,682.6666428998578,682.6666428998578,682.6818264999893,683.6819519998971,683.6819519998971,z,1,0.638808999909088,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,19,0,76,3,,,,,,,,,,,,,684.3500683999155,685.3486547998618,685.3486547998618,685.3486547998618,685.3486547998618,685.3486547998618,686.3483166999649,686.3483166999649,z,1,0.755826200125739,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,19,1,77,1,,,,,,,,,,,,,687.1329927998595,688.1315040998161,688.1315040998161,688.1315040998161,688.1315040998161,688.1315040998161,689.131414799951,689.131414799951,v,1,0.7356022999156266,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,19,2,78,1,,,,,,,,,,,,,689.8996925998945,690.8833719999529,690.8833719999529,690.8833719999529,690.8833719999529,690.8981168000028,691.8981265998445,691.8981265998445,v,1,0.5669961001258343,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,19,3,79,2,,,,,,,,,,,,,692.4994439999573,693.4830575999804,693.4830575999804,693.4830575999804,693.4830575999804,693.4978376999497,694.4980303000193,694.4980303000193,c,1,0.6047951001673937,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,20,0,80,3,,,,,,,,,,,,,695.1328063998371,696.116073000012,696.116073000012,696.116073000012,696.116073000012,696.1311667999253,697.1310912999325,697.1310912999325,z,1,0.4455265002325177,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,20,1,81,1,,,,,,,,,,,,,697.5994068998843,698.5826695000287,698.5826695000287,698.5826695000287,698.5826695000287,698.5977856998798,699.5977508998476,699.5977508998476,v,1,0.47754980018362403,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,20,2,82,2,,,,,,,,,,,,,700.0990777998231,701.0824922998436,701.0824922998436,701.0824922998436,701.0824922998436,701.0976070999168,702.0977835999802,702.0977835999802,c,1,0.8728790001478046,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,20,3,83,0,,,,,,,,,,,,,702.9989707998466,703.9829682998825,703.9829682998825,703.9829682998825,703.9829682998825,703.9974225999322,704.9974245999474,704.9974245999474,x,1,1.1249020001851022,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,21,0,84,3,,,,,,,,,,,,,706.1490627999883,707.1473321998492,707.1473321998492,707.1473321998492,707.1473321998492,707.1473321998492,708.1472910998855,708.1472910998855,z,1,0.9356039001140743,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,21,1,85,2,,,,,,,,,,,,,709.115287899971,710.0988721000031,710.0988721000031,710.0988721000031,710.0988721000031,710.1139850998297,711.1136514998507,711.1136514998507,c,1,0.48790150019340217,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,21,2,86,3,,,,,,,,,,,,,711.6318214999046,712.6155570999254,712.6155570999254,712.6155570999254,712.6155570999254,712.6305468999781,713.6304564999882,713.6304564999882,z,1,0.599772100104019,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,21,3,87,0,,,,,,,,,,,,,714.2484523998573,715.2320309998468,715.2320309998468,715.2320309998468,715.2320309998468,715.247120999964,716.2473030998372,716.2473030998372,x,1,0.9499917002394795,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,22,0,88,1,,,,,,,,,,,,,717.2316842,718.2152174999937,718.2152174999937,718.2152174999937,718.2152174999937,718.2301179999486,719.2301248998847,719.2301248998847,v,1,2.4100023999344558,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,22,1,89,0,,,,,,,,,,,,,721.6649332998786,722.6482855000068,722.6482855000068,722.6482855000068,722.6482855000068,722.6632734998129,723.6632816998754,723.6632816998754,x,1,0.6667417001444846,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,22,2,90,0,,,,,,,,,,,,,724.3480823999271,725.3465835000388,725.3465835000388,725.3465835000388,725.3465835000388,725.3465835000388,726.3464092998765,726.3464092998765,x,1,0.4671728000976145,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,22,3,91,0,,,,,,,,,,,,,726.8314918999095,727.8298070998862,727.8298070998862,727.8298070998862,727.8298070998862,727.8298070998862,728.829592499882,728.829592499882,x,1,0.32996060024015605,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,23,0,92,1,,,,,,,,,,,,,729.1811518999748,730.1643307998311,730.1643307998311,730.1643307998311,730.1643307998311,730.1795518000145,731.179514599964,731.179514599964,v,1,0.3787158001214266,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,23,1,93,2,,,,,,,,,,,,,731.5811945998576,732.5645865998231,732.5645865998231,732.5645865998231,732.5645865998231,732.5794236999936,733.5793854999356,733.5793854999356,c,1,0.7504775002598763,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,23,2,94,0,,,,,,,,,,,,,734.3642770999577,735.3477268998977,735.3477268998977,735.3477268998977,735.3477268998977,735.3630246999674,736.3627454999369,736.3627454999369,x,1,0.4974783002398908,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,23,3,95,0,,,,,,,,,,,,,736.8809551999439,737.8644661998842,737.8644661998842,737.8644661998842,737.8644661998842,737.8792079000268,738.8790892998222,738.8790892998222,x,1,1.337704900186509,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,24,0,96,1,,,,,,,,,,,,,740.2473375999834,741.2456932999194,741.2456932999194,741.2456932999194,741.2456932999194,741.2456932999194,742.2456349998247,742.2456349998247,v,1,0.7452037001494318,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,24,1,97,3,,,,,,,,,,,,,743.0139217998367,743.9974225999322,743.9974225999322,743.9974225999322,743.9974225999322,744.012318899855,745.0122277999762,745.0122277999762,z,1,0.9990652003325522,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,24,2,98,2,,,,,,,,,,,,,746.0303460999858,747.0289739998989,747.0289739998989,747.0289739998989,747.0289739998989,747.0289739998989,748.0287490999326,748.0287490999326,c,1,0.6598943001590669,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,24,3,99,2,,,,,,,,,,,,,748.7137346998788,749.6970619999338,749.6970619999338,749.6970619999338,749.6970619999338,749.7119807000272,750.711850799853,750.711850799853,c,1,1.26886359998025,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,25,0,100,1,,,,,,,,,,,,,752.0135472000111,752.9969180999324,752.9969180999324,752.9969180999324,752.9969180999324,753.0119180998299,754.0119939998258,754.0119939998258,v,1,0.7421881000045687,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,25,1,101,2,,,,,,,,,,,,,754.7799197998829,755.7631798998918,755.7631798998918,755.7631798998918,755.7631798998918,755.7782395000104,756.7781978999265,756.7781978999265,c,1,0.8786315000616014,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,25,2,102,1,,,,,,,,,,,,,757.6798995998688,758.6632022999693,758.6632022999693,758.6632022999693,758.6632022999693,758.6781105999835,759.6781152000185,759.6781152000185,v,1,0.7566006002016366,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,25,3,103,3,,,,,,,,,,,,,760.4629454000387,761.4613943998702,761.4613943998702,761.4613943998702,761.4613943998702,761.4613943998702,762.4614176999312,762.4614176999312,z,1,0.6518908001016825,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,26,0,104,2,,,,,,,,,,,,,763.1462948999833,764.1295510998461,764.1295510998461,764.1295510998461,764.1295510998461,764.1446028999053,765.144625299843,765.144625299843,c,1,0.6366024999879301,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,26,1,105,1,,,,,,,,,,,,,765.8130196998827,766.8111731999088,766.8111731999088,766.8111731999088,766.8111731999088,766.8111731999088,767.8110950998962,767.8110950998962,v,1,0.7377981001045555,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,26,2,106,3,,,,,,,,,,,,,768.5794450000394,769.5628496999852,769.5628496999852,769.5628496999852,769.5628496999852,769.5778105999343,770.577676499961,770.577676499961,z,1,1.1896628001704812,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,26,3,107,0,,,,,,,,,,,,,771.7958513998892,772.7793657998554,772.7793657998554,772.7793657998554,772.7793657998554,772.7943201998714,773.7941477999557,773.7941477999557,x,1,1.430887200171128,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,27,0,108,1,,,,,,,,,,,,,775.2457589998376,776.2291961999144,776.2291961999144,776.2291961999144,776.2291961999144,776.2439957999159,777.2441044000443,777.2441044000443,v,1,0.9698958001099527,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,27,1,109,2,,,,,,,,,,,,,778.2454346998129,779.2287959998939,779.2287959998939,779.2287959998939,779.2287959998939,779.2439166998956,780.243909599958,780.243909599958,c,1,1.6668797999154776,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,27,2,110,0,,,,,,,,,,,,,781.9452706999145,782.9285952998325,782.9285952998325,782.9285952998325,782.9285952998325,782.9438598998822,783.9437893999275,783.9437893999275,x,1,0.7501460001803935,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,27,3,111,1,,,,,,,,,,,,,784.7120047998615,785.6952606998384,785.6952606998384,785.6952606998384,785.6952606998384,785.7101384999696,786.7100789998658,786.7100789998658,v,1,0.8062096000649035,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,28,0,112,1,,,,,,,,,,,,,787.5451855999418,788.5434858000372,788.5434858000372,788.5434858000372,788.5434858000372,788.5434858000372,789.5434584999457,789.5434584999457,v,1,0.570849500130862,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,28,1,113,2,,,,,,,,,,,,,790.1449921999592,791.1284000000451,791.1284000000451,791.1284000000451,791.1284000000451,791.1434261999093,792.1432916999329,792.1432916999329,c,1,0.8156477001029998,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,28,2,114,0,,,,,,,,,,,,,792.9781966998708,793.9765302999876,793.9765302999876,793.9765302999876,793.9765302999876,793.9765302999876,794.9765442998614,794.9765442998614,x,1,0.6793694002553821,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,28,3,115,0,,,,,,,,,,,,,795.6778511998709,796.6615742000286,796.6615742000286,796.6615742000286,796.6615742000286,796.6765287998132,797.6764412999619,797.6764412999619,x,1,0.36796250008046627,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,29,0,116,1,,,,,,,,,,,,,798.0779762000311,799.0764572999906,799.0764572999906,799.0764572999906,799.0764572999906,799.0764572999906,800.0763230999,800.0763230999,v,1,0.4458529001567513,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,29,1,117,2,,,,,,,,,,,,,800.5444008000195,801.5276708998717,801.5276708998717,801.5276708998717,801.5276708998717,801.5428851998877,802.5428197998554,802.5428197998554,c,1,0.7135083002503961,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,29,2,118,3,,,,,,,,,,,,,803.2776239998639,804.276037799893,804.276037799893,804.276037799893,804.276037799893,804.276037799893,805.2759845999535,805.2759845999535,z,1,0.5184117001481354,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,29,3,119,0,,,,,,,,,,,,,805.8276000998449,806.8112718998455,806.8112718998455,806.8112718998455,806.8112718998455,806.8259369998705,807.8260347000323,807.8260347000323,x,1,0.5412912000901997,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,30,0,120,3,,,,,,,,,,,,,808.3942036998924,809.37738239998,809.37738239998,809.37738239998,809.37738239998,809.3924805000424,810.3923458999489,810.3923458999489,z,1,0.6628567001316696,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,30,1,121,1,,,,,,,,,,,,,811.077278799843,812.0613575000316,812.0613575000316,812.0613575000316,812.0613575000316,812.075725399889,813.0757412998937,813.0757412998937,v,1,0.8224149001762271,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,30,2,122,2,,,,,,,,,,,,,813.9272669998463,814.9254743999336,814.9254743999336,814.9254743999336,814.9254743999336,814.9254743999336,815.9255786000285,815.9255786000285,c,1,0.8621110999956727,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,30,3,123,3,,,,,,,,,,,,,816.8104295998346,817.8087273000274,817.8087273000274,817.8087273000274,817.8087273000274,817.8087273000274,818.8086921998765,818.8086921998765,z,1,0.5809799002017826,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,31,0,124,0,,,,,,,,,,,,,819.4102086999919,820.3938330998644,820.3938330998644,820.3938330998644,820.3938330998644,820.4086988000199,821.4086115998216,821.4086115998216,x,1,0.7161327002104372,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,31,1,125,0,,,,,,,,,,,,,822.1437470000237,823.1420752999838,823.1420752999838,823.1420752999838,823.1420752999838,823.1420752999838,824.1418003998697,824.1418003998697,x,1,0.5867000001017004,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,31,2,126,3,,,,,,,,,,,,,824.7601773999631,825.7585454999935,825.7585454999935,825.7585454999935,825.7585454999935,825.7585454999935,826.7583548999391,826.7583548999391,z,1,0.593925200169906,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,31,3,127,1,,,,,,,,,,,,,827.3765587999951,828.3750870998483,828.3750870998483,828.3750870998483,828.3750870998483,828.3750870998483,829.3750099998433,829.3750099998433,v,1,0.6052955000195652,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,32,0,128,0,,,,,,,,,,,,,830.0099229000043,831.0083707999438,831.0083707999438,831.0083707999438,831.0083707999438,831.0083707999438,832.0081945999991,832.0081945999991,x,1,0.31476020021364093,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,32,1,129,1,,,,,,,,,,,,,832.3428827000316,833.3263487999793,833.3263487999793,833.3263487999793,833.3263487999793,833.3414004999213,834.3412136000115,834.3412136000115,v,1,0.5900705002713948,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,32,2,130,1,,,,,,,,,,,,,834.9595200000331,835.9429923999123,835.9429923999123,835.9429923999123,835.9429923999123,835.9579503999557,836.958227599971,836.958227599971,v,1,0.6264333000872284,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,32,3,131,1,,,,,,,,,,,,,837.6094666998833,838.5927414000034,838.5927414000034,838.5927414000034,838.5927414000034,838.6076994999312,839.6077876999043,839.6077876999043,v,1,0.418652200140059,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,33,0,132,1,,,,,,,,,,,,,840.0595780999865,841.0578912999481,841.0578912999481,841.0578912999481,841.0578912999481,841.0578912999481,842.0576013999525,842.0576013999525,v,1,0.6081347002182156,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,33,1,133,3,,,,,,,,,,,,,842.692339599831,843.6910537998192,843.6910537998192,843.6910537998192,843.6910537998192,843.6910537998192,844.6909382999875,844.6909382999875,z,1,0.6336322000715882,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,33,2,134,3,,,,,,,,,,,,,845.3424273999408,846.3408729999792,846.3408729999792,846.3408729999792,846.3408729999792,846.3408729999792,847.3406405998394,847.3406405998394,z,1,0.6618645000271499,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,33,3,135,1,,,,,,,,,,,,,848.0256568000186,849.0092442999594,849.0092442999594,849.0092442999594,849.0092442999594,849.0241882000118,850.0238008999731,850.0238008999731,v,1,0.5862621001433581,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-150,z,,,,,34,0,136,3,,,,,,,,,,,,,850.6423286998179,851.6407698998228,851.6407698998228,851.6407698998228,851.6407698998228,851.6407698998228,852.6406290000305,852.6406290000305,z,1,0.8674756002146751,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,34,1,137,0,,,,,,,,,,,,,853.5419993000105,854.5253854999319,854.5253854999319,854.5253854999319,854.5253854999319,854.5402995999902,855.5403181000147,855.5403181000147,x,1,0.7851322002243251,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,34,2,138,1,,,,,,,,,,,,,856.3585625998676,857.3417594998609,857.3417594998609,857.3417594998609,857.3417594998609,857.3569877999835,858.356780000031,858.356780000031,v,1,0.49357330007478595,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,34,3,139,0,,,,,,,,,,,,,858.8750115998555,859.859114299994,859.859114299994,859.859114299994,859.859114299994,859.8736332999542,860.8734750000294,860.8734750000294,x,1,0.9285727001260966,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,35,0,140,0,,,,,,,,,,,,,861.8248721999116,862.8083799998276,862.8083799998276,862.8083799998276,862.8083799998276,862.8235373999923,863.8232556998264,863.8232556998264,x,1,0.48171680024825037,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,35,1,141,1,,,,,,,,,,,,,864.3247712999582,865.3091033999808,865.3091033999808,865.3091033999808,865.3091033999808,865.3233202998526,866.3232680000365,866.3232680000365,v,1,0.5101340000983328,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
-50,x,,,,,35,2,142,0,,,,,,,,,,,,,866.8582053999417,867.8414961998351,867.8414961998351,867.8414961998351,867.8414961998351,867.8564943999518,868.8566695000045,868.8566695000045,x,1,0.7197135000023991,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,35,3,143,1,,,,,,,,,,,,,869.6079769998323,870.591498499969,870.591498499969,870.591498499969,870.591498499969,870.6062794998288,871.6063361999113,871.6063361999113,v,1,0.43394130002707243,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,36,0,144,1,,,,,,,,,,,,,872.0746638998389,873.0579273998737,873.0579273998737,873.0579273998737,873.0579273998737,873.0730748998467,874.0727756000124,874.0727756000124,v,1,0.4296177001670003,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,36,1,145,2,,,,,,,,,,,,,874.5242518000305,875.5229829999153,875.5229829999153,875.5229829999153,875.5229829999153,875.5229829999153,876.5229086999316,876.5229086999316,c,1,0.7288023000583053,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,36,2,146,2,,,,,,,,,,,,,877.2743064998649,878.272667599842,878.272667599842,878.272667599842,878.272667599842,878.272667599842,879.2724794000387,879.2724794000387,c,1,0.4266487001441419,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
150,v,,,,,36,3,147,1,,,,,,,,,,,,,879.7240951999556,880.7080123999622,880.7080123999622,880.7080123999622,880.7080123999622,880.7225340998266,881.7224013998639,881.7224013998639,v,1,0.5092668000143021,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
50,c,,,,,37,0,148,2,,,,,,,,,,,,,882.2574547999538,883.2407151998486,883.2407151998486,883.2407151998486,883.2407151998486,883.2556496998295,884.2558197998442,884.2558197998442,c,1,0.589151700027287,None,604757,001,2023-10-09_14h53.34.698,Sequential Learning,2023.1.3,59.92139517100053,
